Date,Adj Close,Close,High,Low,Open,Volume
2012-03-29,109.42461395263672,140.22999572753906,140.49000549316406,139.08999633789062,139.63999938964844,164963700
2012-03-30,109.87720489501953,140.80999755859375,141.0500030517578,140.0500030517578,140.9199981689453,135486800
2012-04-02,110.68094635009766,141.83999633789062,142.2100067138672,140.36000061035156,140.63999938964844,151741100
2012-04-03,110.22833251953125,141.25999450683594,141.8800048828125,140.42999267578125,141.63999938964844,155806700
2012-04-04,109.13589477539062,139.86000061035156,140.33999633789062,139.33999633789062,140.22000122070312,146896000
2012-04-05,109.08129119873047,139.7899932861328,140.1999969482422,139.25999450683594,139.3800048828125,137439400
2012-04-09,107.85617065429688,138.22000122070312,139.83999633789062,137.83999633789062,138.02999877929688,127555900
2012-04-10,106.04580688476562,135.89999389648438,138.33999633789062,135.75999450683594,137.9499969482422,235360300
2012-04-11,106.90422821044922,137.0,137.5399932861328,136.75,137.2899932861328,154133000
2012-04-12,108.30096435546875,138.7899932861328,138.89999389648438,137.02999877929688,137.1300048828125,154321500
2012-04-13,107.01344299316406,137.13999938964844,138.82000732421875,137.00999450683594,138.47000122070312,169246700
2012-04-16,106.94320678710938,137.0500030517578,138.0399932861328,136.5800018310547,137.83999633789062,147825300
2012-04-17,108.52728271484375,139.0800018310547,139.36000061035156,137.6999969482422,137.83999633789062,147877600
2012-04-18,108.16050720214844,138.61000061035156,139.0800018310547,138.3800048828125,138.4600067138672,123884200
2012-04-19,107.46601867675781,137.72000122070312,139.14999389648438,137.07000732421875,138.6300048828125,198666700
2012-04-20,107.64550018310547,137.9499969482422,138.8300018310547,137.8699951171875,138.3300018310547,143199600
2012-04-23,106.74031066894531,136.7899932861328,136.91000366210938,135.94000244140625,136.5399932861328,171844900
2012-04-24,107.14608001708984,137.30999755859375,137.66000366210938,136.8000030517578,136.91000366210938,137484200
2012-04-25,108.61309814453125,139.19000244140625,139.25,138.52999877929688,138.64999389648438,150252200
2012-04-26,109.37000274658203,140.16000366210938,140.32000732421875,138.80999755859375,138.88999938964844,136291600
2012-04-27,109.5494613647461,140.38999938964844,140.7899932861328,139.8000030517578,140.5800018310547,130725000
2012-04-30,109.1436767578125,139.8699951171875,140.2100067138672,139.49000549316406,140.11000061035156,115092200
2012-05-01,109.82257080078125,140.74000549316406,141.66000366210938,139.6300048828125,139.7899932861328,138832200
2012-05-02,109.49486541748047,140.32000732421875,140.4600067138672,139.4600067138672,139.9199981689453,121081000
2012-05-03,108.6599349975586,139.25,140.4499969482422,138.99000549316406,140.33999633789062,143759700
2012-05-04,106.90422821044922,137.0,139.3000030517578,136.9199981689453,138.52000427246094,193927300
2012-05-07,106.98222351074219,137.10000610351562,137.55999755859375,136.4600067138672,136.50999450683594,127765900
2012-05-08,106.55304718017578,136.5500030517578,136.77000427246094,134.9199981689453,136.27999877929688,213377700
2012-05-09,105.92098999023438,135.74000549316406,136.61000061035156,134.49000549316406,135.10000610351562,220752500
2012-05-10,106.13946533203125,136.02000427246094,136.85000610351562,135.7100067138672,136.67999267578125,150600000
2012-05-11,105.81950378417969,135.61000061035156,136.8699951171875,135.11000061035156,135.1699981689453,153032400
2012-05-14,104.64904022216797,134.11000061035156,135.61000061035156,133.91000366210938,134.30999755859375,163910000
2012-05-15,104.04818725585938,133.33999633789062,134.80999755859375,133.1300048828125,134.02000427246094,207629300
2012-05-16,103.65023040771484,132.8300018310547,134.5500030517578,132.8000030517578,133.94000244140625,207265500
2012-05-17,102.11299133300781,130.86000061035156,133.02000427246094,130.7899932861328,132.86000061035156,247992900
2012-05-18,101.23902130126953,129.74000549316406,131.60000610351562,129.5500030517578,131.3699951171875,319615900
2012-05-21,102.97917175292969,131.97000122070312,132.02000427246094,129.9499969482422,130.16000366210938,177861100
2012-05-22,103.1585922241211,132.1999969482422,133.22999572753906,131.33999633789062,132.30999755859375,197531200
2012-05-23,103.21327209472656,132.27000427246094,132.4600067138672,129.99000549316406,131.25,204958400
2012-05-24,103.4161605834961,132.52999877929688,132.83999633789062,131.4199981689453,132.6300048828125,167357600
2012-05-25,103.08062744140625,132.10000610351562,132.85000610351562,131.77999877929688,132.47999572753906,135465600
2012-05-29,104.32909393310547,133.6999969482422,133.92999267578125,131.1699981689453,133.16000366210938,152883500
2012-05-30,102.81529998779297,131.75999450683594,133.69000244140625,131.49000549316406,132.55999755859375,162370400
2012-05-31,102.58899688720703,131.47000122070312,132.4499969482422,130.33999633789062,131.7100067138672,196186000
2012-06-01,100.00615692138672,128.16000366210938,131.5,128.16000366210938,129.41000366210938,253240900
2012-06-04,99.95930480957031,128.10000610351562,128.74000549316406,127.13999938964844,128.38999938964844,202545800
2012-06-05,100.71624755859375,129.07000732421875,129.25999450683594,127.77999877929688,127.8499984741211,164149400
2012-06-06,102.97917175292969,131.97000122070312,132.02999877929688,129.92999267578125,129.97000122070312,184202800
2012-06-07,103.04158782958984,132.0500030517578,133.52999877929688,131.77999877929688,133.47000122070312,184772700
2012-06-08,103.8609390258789,133.10000610351562,133.1300048828125,131.2899932861328,131.7100067138672,143915400
2012-06-11,102.54220581054688,131.41000366210938,134.25,131.27999877929688,134.1699981689453,169756100
2012-06-12,103.72044372558594,132.9199981689453,133.00999450683594,131.16000366210938,131.7899932861328,181931800
2012-06-13,103.05714416503906,132.07000732421875,133.36000061035156,131.6199951171875,132.52999877929688,172223900
2012-06-14,104.14965057373047,133.47000122070312,134.0,131.97999572753906,132.33999633789062,230615500
2012-06-15,105.21478271484375,134.13999938964844,134.25999450683594,133.10000610351562,133.3800048828125,169444500
2012-06-18,105.41877746582031,134.39999389648438,134.72999572753906,133.27999877929688,133.5800018310547,131360900
2012-06-19,106.43838500976562,135.6999969482422,136.25,134.3699951171875,135.0800018310547,137382600
2012-06-20,106.26587677001953,135.47999572753906,136.10000610351562,134.27000427246094,135.7100067138672,206451800
2012-06-21,103.88140106201172,132.44000244140625,135.77999877929688,132.3300018310547,135.63999938964844,205272200
2012-06-22,104.68148040771484,133.4600067138672,133.7100067138672,132.6199951171875,133.1300048828125,130029200
2012-06-25,103.0029067993164,131.32000732421875,132.10000610351562,130.85000610351562,132.0500030517578,146375700
2012-06-26,103.52057647705078,131.97999572753906,132.3800048828125,130.92999267578125,131.6999969482422,141634000
2012-06-27,104.45399475097656,133.1699981689453,133.42999267578125,131.97000122070312,132.4199981689453,108088000
2012-06-28,104.15589904785156,132.7899932861328,132.99000549316406,131.27999877929688,132.2899932861328,169242100
2012-06-29,106.7521743774414,136.10000610351562,136.27000427246094,134.85000610351562,135.1999969482422,212250900
2012-07-02,107.0737533569336,136.50999450683594,136.64999389648438,135.52000427246094,136.47999572753906,129524500
2012-07-03,107.77970123291016,137.41000366210938,137.50999450683594,136.33999633789062,136.47999572753906,80450000
2012-07-05,107.29334259033203,136.7899932861328,137.8000030517578,136.2899932861328,136.89999389648438,126177500
2012-07-06,106.2737045288086,135.49000549316406,135.77000427246094,134.85000610351562,135.47000122070312,151192100
2012-07-09,106.140380859375,135.32000732421875,135.57000732421875,134.6999969482422,135.3800048828125,103780500
2012-07-10,105.21478271484375,134.13999938964844,136.22999572753906,133.67999267578125,136.00999450683594,167884800
2012-07-11,105.23049926757812,134.16000366210938,134.60000610351562,133.3800048828125,134.2100067138672,141733400
2012-07-12,104.72063446044922,133.50999450683594,134.22999572753906,132.60000610351562,133.3800048828125,143583200
2012-07-13,106.4776611328125,135.75,135.88999938964844,133.83999633789062,133.86000061035156,129642600
2012-07-16,106.22664642333984,135.42999267578125,135.8300018310547,134.89999389648438,135.44000244140625,97525200
2012-07-17,106.95608520507812,136.36000061035156,136.63999938964844,134.5500030517578,135.97000122070312,138860300
2012-07-18,107.74828338623047,137.3699951171875,137.63999938964844,135.9600067138672,136.0399932861328,113349700
2012-07-19,108.03069305419922,137.72999572753906,138.17999267578125,137.2100067138672,137.64999389648438,129847300
2012-07-20,107.04241180419922,136.47000122070312,137.16000366210938,136.32000732421875,136.9499969482422,142904500
2012-07-23,105.95994567871094,135.08999633789062,136.3800048828125,133.83999633789062,134.47000122070312,145210900
2012-07-24,105.05007934570312,133.92999267578125,135.25,133.02999877929688,135.19000244140625,173301200
2012-07-25,105.07363891601562,133.9600067138672,134.55999755859375,133.25,134.2100067138672,129122300
2012-07-26,106.80707550048828,136.1699981689453,136.4600067138672,135.25999450683594,135.88999938964844,156526500
2012-07-27,108.77583312988281,138.67999267578125,139.07000732421875,136.13999938964844,136.88999938964844,236768900
2012-07-30,108.77583312988281,138.67999267578125,139.33999633789062,138.27000427246094,138.52000427246094,106782000
2012-07-31,108.0150146484375,137.7100067138672,138.8699951171875,137.7100067138672,138.49000549316406,120575900
2012-08-01,107.92088317871094,137.58999633789062,138.72999572753906,137.39999389648438,138.6999969482422,138293800
2012-08-02,107.17573547363281,136.63999938964844,137.57000732421875,135.5800018310547,136.5500030517578,199556600
2012-08-03,109.30137634277344,139.35000610351562,139.63999938964844,136.67999267578125,138.55999755859375,157825000
2012-08-06,109.51312255859375,139.6199951171875,140.1699981689453,139.55999755859375,139.72000122070312,86326200
2012-08-07,110.06221008300781,140.32000732421875,140.9199981689453,140.02999877929688,140.17999267578125,109545100
2012-08-08,110.19554901123047,140.49000549316406,140.64999389648438,139.80999755859375,139.85000610351562,89754700
2012-08-09,110.28968811035156,140.61000061035156,140.88999938964844,140.14999389648438,140.2899932861328,90291700
2012-08-10,110.47007751464844,140.83999633789062,140.88999938964844,139.80999755859375,140.0399932861328,99792700
2012-08-13,110.41514587402344,140.77000427246094,140.83999633789062,140.0399932861328,140.60000610351562,79426900
2012-08-14,110.43085479736328,140.7899932861328,141.3800048828125,140.3699951171875,141.2899932861328,102379400
2012-08-15,110.55635070800781,140.9499969482422,141.19000244140625,140.5500030517578,140.63999938964844,71085900
2012-08-16,111.37207794189453,141.99000549316406,142.16000366210938,140.8000030517578,141.14999389648438,112014200
2012-08-17,111.5210952758789,142.17999267578125,142.3000030517578,141.86000061035156,142.22999572753906,90813700
2012-08-20,111.52893829345703,142.19000244140625,142.22000122070312,141.58999633789062,141.97999572753906,78255700
2012-08-21,111.19168090820312,141.75999450683594,143.08999633789062,141.4499969482422,142.5399932861328,105581100
2012-08-22,111.23876953125,141.82000732421875,142.0500030517578,141.07000732421875,141.39999389648438,133243500
2012-08-23,110.32886505126953,140.66000366210938,141.47999572753906,140.44000244140625,141.47000122070312,111466400
2012-08-24,110.9955825805664,141.50999450683594,141.8300018310547,140.22000122070312,140.30999755859375,99481200
2012-08-27,111.0191421508789,141.5399932861328,142.0800018310547,141.33999633789062,141.88999938964844,68785900
2012-08-28,110.9093017578125,141.39999389648438,141.83999633789062,140.97000122070312,141.17999267578125,75689600
2012-08-29,110.9955825805664,141.50999450683594,141.88999938964844,141.1199951171875,141.52000427246094,65421300
2012-08-30,110.19554901123047,140.49000549316406,140.94000244140625,140.19000244140625,140.89999389648438,96589900
2012-08-31,110.72107696533203,141.16000366210938,141.82000732421875,140.36000061035156,141.2899932861328,151970400
2012-09-04,110.61909484863281,141.02999877929688,141.4600067138672,140.1300048828125,141.0399932861328,120226200
2012-09-05,110.52495574951172,140.91000366210938,141.47000122070312,140.6300048828125,141.08999633789062,100660300
2012-09-06,112.76829528808594,143.77000427246094,143.77999877929688,141.75,141.75999450683594,158272500
2012-09-07,113.2074966430664,144.3300018310547,144.38999938964844,143.8800048828125,144.00999450683594,107272100
2012-09-10,112.56433868408203,143.50999450683594,144.44000244140625,143.4600067138672,144.19000244140625,86458500
2012-09-11,112.87805938720703,143.91000366210938,144.3699951171875,143.55999755859375,143.60000610351562,88760000
2012-09-12,113.25458526611328,144.38999938964844,144.5500030517578,143.89999389648438,144.38999938964844,87640900
2012-09-13,114.98016357421875,146.58999633789062,147.0399932861328,143.99000549316406,144.3699951171875,225470200
2012-09-14,115.49005889892578,147.24000549316406,148.11000061035156,146.75999450683594,146.8800048828125,169777000
2012-09-17,115.09786224365234,146.74000549316406,147.19000244140625,146.3699951171875,146.94000244140625,119427800
2012-09-18,115.00367736816406,146.6199951171875,146.80999755859375,146.25,146.49000549316406,98326600
2012-09-19,115.06647491455078,146.6999969482422,147.1699981689453,146.41000366210938,146.7899932861328,128318300
2012-09-20,115.07429504394531,146.7100067138672,146.7899932861328,145.6300048828125,146.02999877929688,154009800
2012-09-21,115.02616119384766,145.8699951171875,146.6699981689453,145.80999755859375,146.63999938964844,108737500
2012-09-24,114.85273742675781,145.64999389648438,145.97999572753906,145.0399932861328,145.14999389648438,95682000
2012-09-25,113.63045501708984,144.10000610351562,146.24000549316406,144.05999755859375,145.9600067138672,133165200
2012-09-26,112.99173736572266,143.2899932861328,144.11000061035156,142.9499969482422,144.07000732421875,146502200
2012-09-27,114.05632781982422,144.63999938964844,144.97000122070312,143.50999450683594,143.88999938964844,111830300
2012-09-28,113.52796173095703,143.97000122070312,144.55999755859375,143.4600067138672,144.08999633789062,150696100
2012-10-01,113.82756042480469,144.35000610351562,145.69000244140625,144.00999450683594,144.52000427246094,135911200
2012-10-02,113.94585418701172,144.5,145.14999389648438,143.8300018310547,144.9199981689453,113422200
2012-10-03,114.41116333007812,145.08999633789062,145.42999267578125,144.1300048828125,144.88999938964844,121283100
2012-10-04,115.23121643066406,146.1300048828125,146.33999633789062,145.44000244140625,145.63999938964844,124311600
2012-10-05,115.23910522460938,146.13999938964844,147.16000366210938,145.6999969482422,146.91000366210938,124842100
2012-10-08,114.84483337402344,145.63999938964844,146.1199951171875,145.30999755859375,145.60000610351562,78415400
2012-10-09,113.70931243896484,144.1999969482422,145.64999389648438,144.14999389648438,145.52999877929688,148872900
2012-10-10,112.98384857177734,143.27999877929688,144.32000732421875,143.08999633789062,144.17999267578125,124247500
2012-10-11,113.04690551757812,143.36000061035156,144.49000549316406,143.3300018310547,144.27999877929688,123601500
2012-10-12,112.67628479003906,142.88999938964844,143.9499969482422,142.5800018310547,143.4600067138672,124181900
2012-10-15,113.61471557617188,144.0800018310547,144.22999572753906,142.77000427246094,143.22999572753906,107689100
2012-10-16,114.76596069335938,145.5399932861328,145.63999938964844,144.66000366210938,144.75999450683594,108815500
2012-10-17,115.2863998413086,146.1999969482422,146.32000732421875,145.4199981689453,145.63999938964844,128834100
2012-10-18,114.98674011230469,145.82000732421875,146.52000427246094,145.3300018310547,145.82000732421875,148108500
2012-10-19,113.070556640625,143.38999938964844,145.55999755859375,143.0500030517578,145.5500030517578,185645200
2012-10-22,113.08637237548828,143.41000366210938,143.6699981689453,142.27999877929688,143.14999389648438,125578600
2012-10-23,111.5171127319336,141.4199981689453,142.05999755859375,140.8300018310547,141.86000061035156,192056300
2012-10-24,111.20173645019531,141.02000427246094,142.10000610351562,140.8000030517578,141.92999267578125,120179400
2012-10-25,111.52503204345703,141.42999267578125,142.27999877929688,140.57000732421875,142.02000427246094,134457400
2012-10-26,111.46195983886719,141.35000610351562,141.83999633789062,140.38999938964844,141.3000030517578,146023500
2012-10-31,111.46195983886719,141.35000610351562,142.02999877929688,140.67999267578125,141.85000610351562,103438500
2012-11-01,112.62894439697266,142.8300018310547,143.00999450683594,141.52000427246094,141.64999389648438,100995600
2012-11-02,111.62750244140625,141.55999755859375,143.72000122070312,141.41000366210938,143.67999267578125,137702200
2012-11-05,111.856201171875,141.85000610351562,142.1699981689453,140.92999267578125,141.35000610351562,98378500
2012-11-06,112.7315444946289,142.9600067138672,143.52000427246094,142.1300048828125,142.27999877929688,107068100
2012-11-07,110.17658233642578,139.72000122070312,141.67999267578125,139.05999755859375,141.66000366210938,264304500
2012-11-08,108.851806640625,138.0399932861328,140.41000366210938,137.92999267578125,139.6999969482422,181517300
2012-11-09,108.94644927978516,138.16000366210938,139.44000244140625,137.5500030517578,137.6199951171875,201055300
2012-11-12,109.03317260742188,138.27000427246094,138.80999755859375,137.9600067138672,138.58999633789062,97677500
2012-11-13,108.65467071533203,137.7899932861328,139.25,137.36000061035156,137.5399932861328,123018300
2012-11-14,107.18798828125,135.92999267578125,138.42999267578125,135.6199951171875,138.2100067138672,191505000
2012-11-15,107.006591796875,135.6999969482422,136.49000549316406,135.17999267578125,135.97999572753906,178128400
2012-11-16,107.534912109375,136.3699951171875,136.63999938964844,134.6999969482422,135.89999389648438,239483900
2012-11-19,109.71135711669922,139.1300048828125,139.14999389648438,136.41000366210938,137.89999389648438,151495800
2012-11-20,109.75868225097656,139.19000244140625,139.4199981689453,138.0800018310547,138.91000366210938,119807400
2012-11-21,109.96371459960938,139.4499969482422,139.57000732421875,139.02999877929688,139.30999755859375,81710800
2012-11-23,111.46195983886719,141.35000610351562,141.39999389648438,140.0399932861328,140.1300048828125,65409200
2012-11-26,111.22532653808594,141.0500030517578,141.36000061035156,140.19000244140625,140.64999389648438,100124400
2012-11-27,110.65764617919922,140.3300018310547,141.38999938964844,140.24000549316406,140.91000366210938,128646200
2012-11-28,111.54866790771484,141.4600067138672,141.5399932861328,139.0,139.75999450683594,177086500
2012-11-29,112.06909942626953,142.1199951171875,142.50999450683594,141.3699951171875,141.99000549316406,151085900
2012-11-30,112.09281158447266,142.14999389648438,142.4199981689453,141.66000366210938,142.13999938964844,136568300
2012-12-03,111.54078674316406,141.4499969482422,142.9199981689453,141.33999633789062,142.8000030517578,124656300
2012-12-04,111.38310241699219,141.25,141.8699951171875,140.8699951171875,141.44000244140625,127512200
2012-12-05,111.58023071289062,141.5,142.16000366210938,140.3699951171875,141.3699951171875,147300500
2012-12-06,111.9587173461914,141.97999572753906,142.0399932861328,141.16000366210938,141.3699951171875,103220600
2012-12-07,112.29779815673828,142.41000366210938,142.69000244140625,141.6699981689453,142.52999877929688,108726400
2012-12-10,112.34513854980469,142.47000122070312,142.80999755859375,142.14999389648438,142.2100067138672,98840700
2012-12-11,113.11000061035156,143.44000244140625,144.11000061035156,142.99000549316406,143.05999755859375,152570400
2012-12-12,113.16520690917969,143.50999450683594,144.5500030517578,143.30999755859375,144.0,145880100
2012-12-13,112.47130584716797,142.6300048828125,143.8300018310547,142.27000427246094,143.4199981689453,135715000
2012-12-14,112.05335235595703,142.10000610351562,142.5800018310547,141.8800048828125,142.32000732421875,137701700
2012-12-17,113.3702621459961,143.77000427246094,143.85000610351562,142.42999267578125,142.47000122070312,143238200
2012-12-18,114.63192749023438,145.3699951171875,145.5,143.7899932861328,144.0,177762800
2012-12-19,113.78028106689453,144.2899932861328,145.5800018310547,144.24000549316406,145.52999877929688,150895400
2012-12-20,114.43478393554688,145.1199951171875,145.13999938964844,143.97999572753906,144.3800048828125,168487000
2012-12-21,113.39608001708984,142.7899932861328,144.08999633789062,141.94000244140625,142.1699981689453,245883800
2012-12-24,113.04662322998047,142.35000610351562,142.55999755859375,142.19000244140625,142.47999572753906,53874600
2012-12-26,112.57012939453125,141.75,142.7100067138672,141.35000610351562,142.63999938964844,106947700
2012-12-27,112.41921997070312,141.55999755859375,142.0800018310547,139.9199981689453,141.7899932861328,167920600
2012-12-28,111.20417022705078,140.02999877929688,141.4199981689453,139.8699951171875,140.63999938964844,148806700
2012-12-31,113.0942611694336,142.41000366210938,142.55999755859375,139.5399932861328,139.66000366210938,243935200
2013-01-02,115.99290466308594,146.05999755859375,146.14999389648438,144.72999572753906,145.11000061035156,192059000
2013-01-03,115.7308120727539,145.72999572753906,146.3699951171875,145.33999633789062,145.99000549316406,144761800
2013-01-04,116.23905181884766,146.3699951171875,146.61000061035156,145.6699981689453,145.97000122070312,116817700
2013-01-07,115.9214096069336,145.97000122070312,146.11000061035156,145.42999267578125,145.85000610351562,110002500
2013-01-08,115.5878677368164,145.5500030517578,145.91000366210938,144.97999572753906,145.7100067138672,121265100
2013-01-09,115.88170623779297,145.9199981689453,146.32000732421875,145.63999938964844,145.8699951171875,90745600
2013-01-10,116.80290985107422,147.0800018310547,147.08999633789062,145.97000122070312,146.72999572753906,130735400
2013-01-11,116.79497528076172,147.07000732421875,147.14999389648438,146.61000061035156,147.0399932861328,113917300
2013-01-14,116.71552276611328,146.97000122070312,147.07000732421875,146.42999267578125,146.88999938964844,89567200
2013-01-15,116.79497528076172,147.07000732421875,147.2100067138672,146.1999969482422,146.2899932861328,93172600
2013-01-16,116.77908325195312,147.0500030517578,147.27999877929688,146.61000061035156,146.77000427246094,104849500
2013-01-17,117.5335464477539,148.0,148.4199981689453,147.14999389648438,147.6999969482422,133833500
2013-01-18,117.79557800292969,148.3300018310547,148.49000549316406,147.42999267578125,147.97000122070312,169906000
2013-01-22,118.43093872070312,149.1300048828125,149.1300048828125,147.97999572753906,148.3300018310547,111797300
2013-01-23,118.62152099609375,149.3699951171875,149.5,148.86000061035156,149.1300048828125,104596100
2013-01-24,118.65331268310547,149.41000366210938,150.13999938964844,149.00999450683594,149.14999389648438,146426400
2013-01-25,119.32038879394531,150.25,150.25,149.3699951171875,149.8800048828125,147211600
2013-01-28,119.17740631103516,150.07000732421875,150.3300018310547,149.50999450683594,150.2899932861328,113357700
2013-01-29,119.64595031738281,150.66000366210938,150.85000610351562,149.6699981689453,149.77000427246094,105694400
2013-01-30,119.17740631103516,150.07000732421875,150.94000244140625,149.92999267578125,150.63999938964844,137447700
2013-01-31,118.88352966308594,149.6999969482422,150.3800048828125,149.60000610351562,149.88999938964844,108975800
2013-02-01,120.10655212402344,151.24000549316406,151.4199981689453,150.38999938964844,150.64999389648438,131173000
2013-02-04,118.75650024414062,149.5399932861328,151.27000427246094,149.42999267578125,150.32000732421875,159073600
2013-02-05,119.95569610595703,151.0500030517578,151.47999572753906,150.2899932861328,150.35000610351562,113912400
2013-02-06,120.04303741455078,151.16000366210938,151.25999450683594,150.41000366210938,150.52000427246094,138762800
2013-02-07,119.88417053222656,150.9600067138672,151.35000610351562,149.86000061035156,151.2100067138672,162490000
